user_id,article_1,article_2,article_3,article_4,article_5
220539,272242,124734,157252,160940,257291
220540,162655,160417,166581,64329,271551
220541,206168,300470,271551,70646,162655
220542,272761,272143,208531,324823,285808
220543,162655,300470,160417,160940,158906
220544,235230,284547,336476,272143,160131
220545,355163,206415,160142,84942,255354
220546,160417,273397,199198,272143,166581
220547,352983,156619,233717,257291,225019
220548,285808,324823,218337,272143,273395
220549,234813,36605,59681,83811,32082
220550,348112,59057,129165,213947,336223
220551,129165,160417,277491,270229,83534
220552,50644,58580,206027,202559,95972
220553,272143,199198,64329,166581,273395
220554,324823,166581,224658,175040,96210
220555,285343,272143,162655,168505,307856
220556,0,96210,54496,292390,78354
220557,303565,30760,303331,299697,123289
220558,160417,162655,300470,272660,285808
220559,272143,285808,206606,273395,162655
220560,162655,183176,272143,0,235616
220561,64329,162655,160417,324823,276946
220562,324823,63307,272143,336221,87224
220563,111043,208562,271261,9308,284066
220564,16129,337082,140528,336380,272660
220565,124748,140678,257291,124352,124228
220566,215993,209013,162655,160417,218028
220567,156624,162655,272143,64329,124749
220568,162655,160417,271551,64329,198659
220569,64329,36394,272143,123757,300470
220570,0,96210,54496,292390,160557
220571,166377,161439,156624,257291,284547
220572,206168,272143,284547,235230,87224
220573,285435,207714,119522,206808,225010
220574,96755,273395,272143,58580,162655
220575,198659,124350,284985,272143,31520
220576,245161,235616,158882,96755,289090
220577,225019,36162,331738,336801,243328
220578,272143,162655,160417,273395,285808
220579,272660,272143,124748,162300,336223
220580,272143,166283,160417,234698,276946
220581,289090,36605,224658,162655,64329
220582,233658,303565,124748,162655,233688
220583,283505,234006,108857,215993,208562
220584,158882,331116,245161,270229,96127
220585,0,96210,54496,292390,168623
220586,162655,158536,272143,160974,0
220587,336380,158906,123289,233658,293050
220588,285342,284066,315104,270229,16129
220589,234813,214206,234267,235616,336221
220590,273395,284410,235824,48403,166581
220591,160417,70215,273395,198659,87224
220592,0,96210,54496,292390,160557
220593,162655,272143,225463,300470,160417
220594,236338,338350,161801,313431,208145
220595,160417,162655,303565,31520,160974
220596,0,96210,160557,292390,54496
220597,0,54496,292390,160557,96210
220598,272143,289090,157478,313431,324823
220599,58606,272143,276970,214800,160132
220600,175040,285343,87224,272143,285808
220601,348093,214206,225463,255354,288435
220602,272143,162655,198659,160417,64329
220603,160417,272143,162655,285808,206606
220604,160417,272143,162655,284901,162300
220605,272143,324823,199198,273395,285808
220606,162655,158536,272143,160974,64329
220607,162655,160974,272143,162765,218337
220608,277107,58606,272143,283009,293301
220609,198659,324823,160417,285808,162655
220610,272143,285808,87224,206606,175040
220611,162655,160974,162765,218337,272143
220612,272143,273395,162655,64329,199198
220613,272143,158536,119193,160974,48403
220614,0,96210,292390,54496,257291
220615,162655,272143,160974,0,64329
220616,234006,208150,70484,108857,96986
220617,215993,218028,336245,160417,285343
220618,236338,235616,162655,234813,16129
220619,272143,182394,160417,224658,273395
220620,285808,162655,160417,224658,198659
220621,285808,324823,272143,225055,162655
220622,0,54496,96210,292390,160557
220623,162655,160417,64329,198659,324823
220624,0,96210,54496,292390,168623
220625,162655,288980,198659,160417,273395
220626,272143,289090,156355,96755,124749
220627,160417,162655,160974,162765,272143
220628,0,292390,96210,54496,160557
220629,235854,336220,70999,284096,183176
220630,214097,355866,236338,293218,285808
220631,272143,162655,160417,273395,119193
220632,161439,156624,289126,166377,235230
220633,58193,159938,202388,149622,161580
220634,160417,272143,233658,87224,324823
220635,276970,36080,64329,159938,162765
220636,272143,233658,336223,48403,214206
220637,324823,166581,285808,64329,175040
220638,160974,225463,158536,300470,199198
220639,161506,157043,159196,288440,236171
220640,160417,156624,162655,272143,158536
220641,215993,235440,183176,284339,63307
220642,272143,257291,234814,285343,284096
220643,276970,257291,111210,158082,156447
220644,156654,257291,162147,162655,162300
220645,160417,162655,160974,162765,272143
220646,31836,162655,337082,119193,336223
220647,273395,162655,272143,160974,158536
220648,270607,158882,293513,162655,96986
220649,272143,235230,156624,182394,162655
220650,288980,272143,162655,166581,64329
220651,160417,162655,272143,64329,225055
220652,87192,123757,123368,124352,123818
220653,285808,175040,324823,225055,286108
220654,160417,272143,285808,162655,206606
220655,175040,272218,285343,202308,337735
220656,162655,160417,64329,313431,198659
220657,70591,207848,234267,234813,236673
220658,272143,160417,64329,224658,285808
220659,162378,59758,161425,50385,97433
220660,160417,272143,32082,182394,235230
220661,160417,272143,162655,285808,206606
220662,214206,166377,133287,236207,156619
220663,272143,64329,273395,160974,288980
220664,70999,293114,160417,20691,324823
220665,289090,272143,175040,124749,159938
220666,166581,87224,224658,285808,198659
220667,235230,272143,271551,313431,206168
220668,300470,59758,160131,272143,162655
220669,235616,234269,183176,233717,198659
220670,58580,202652,65991,225019,207603
220671,128957,313431,324823,293062,307779
220672,272143,162655,199198,160417,64329
220673,285343,140528,162300,273395,96283
220674,160417,272143,300470,225463,272660
220675,272143,160417,162655,206606,285808
220676,160417,162300,162655,158536,225463
220677,162655,336223,324823,233658,273395
220678,276970,324823,87224,272143,160417
220679,0,292390,96210,160557,54496
220680,272143,162655,160417,63307,337082
220681,63307,300470,272143,162655,233658
220682,0,96210,54496,292390,233688
220683,166581,300470,337082,162655,292390
220684,162655,158536,272143,160974,64329
220685,160974,158536,300470,166283,119193
220686,284547,336223,272143,236338,48403
220687,195009,160417,276970,156808,234698
220688,272143,162655,273395,64329,158536
220689,160417,162655,160974,162765,272143
220690,214206,272218,63307,59057,96755
220691,276970,352979,160974,161191,285379
220692,160417,285343,124350,324823,124749
220693,162655,158536,272143,160974,64329
220694,0,96210,292390,54496,160557
220695,324823,156624,313431,255354,123826
220696,225019,273395,64329,300470,162655
220697,285719,324823,175040,236566,284410
220698,160417,160974,272143,166283,158536
220699,236171,273395,225055,166283,307856
220700,162655,158536,272143,160974,64329
220701,162655,272143,0,119193,96210
220702,313996,160417,324823,285808,289090
220703,272143,162655,160417,199198,168623
220704,300470,162655,160417,199198,160974
220705,303565,87224,313431,57616,119534
220706,160158,87224,271261,225019,324823
220707,160417,162655,160974,162765,272143
220708,272143,162655,70646,166585,271551
220709,162655,160974,272143,0,313431
220710,0,96210,54496,292390,257291
220711,58580,65991,36399,225010,38625
220712,208380,285808,203890,160417,285343
220713,205982,160417,207797,272218,336223
220714,158536,272143,162655,64329,233658
220715,160940,272143,64329,199198,124350
220716,160417,162655,156624,272143,158536
220717,271261,224658,324823,87224,202308
220718,272143,160417,285808,162655,206606
220719,272143,162655,199198,160417,64329
220720,283009,285343,331116,283505,235028
220721,156723,157078,276970,284410,286321
220722,160417,284410,160131,285719,162655
220723,272143,160417,162655,175040,270229
220724,59758,357895,32750,202729,224658
220725,300470,283505,158082,215861,124734
220726,236566,63307,289003,276946,70215
220727,285808,272143,206606,175040,162655
220728,286321,124228,303331,160131,224658
220729,124350,160417,96755,160940,64329
220730,272143,162655,199198,273395,160417
220731,162655,272143,0,119193,96210
220732,208430,225019,202416,207994,272218
220733,157798,283764,257291,162655,284773
220734,0,96210,292390,54496,160557
220735,0,96210,54496,160557,292390
220736,162655,160974,156808,272143,162765
220737,0,96210,54496,160557,292390
220738,270229,336223,32750,63307,243328
220739,216191,300470,215993,313920,119534
220740,124749,324823,124350,198659,166581
220741,160417,272143,160974,166283,158536
220742,288440,300470,272143,96210,64329
220743,289090,272143,336220,124176,284422
220744,0,96210,54496,292390,160557
220745,160417,272143,160974,158536,199198
220746,272143,206606,324823,285808,273395
220747,58606,276970,36394,285379,285648
220748,331780,285435,162718,300712,324823
220749,272143,160417,162655,285808,206606
220750,162655,156624,160417,272143,348111
220751,162655,71035,313431,157798,272143
220752,111210,236566,58580,205873,124228
220753,63307,124228,270799,48403,202355
220754,272143,199198,64329,166581,214206
220755,175040,338350,324823,124350,124734
220756,272143,162655,199198,160417,273395
220757,272143,162655,199198,64329,160417
220758,272143,285343,235230,87224,199197
220759,324823,160417,270229,289090,285343
220760,272143,336221,119193,156964,48403
220761,87126,0,160417,293114,160974
220762,161439,166377,276946,199114,16129
220763,284066,159196,288435,96074,162300
220764,324823,234269,234267,336221,160417
220765,160417,162655,160974,272143,162765
220766,160417,272143,124350,162655,337441
220767,315104,272143,108855,187065,158772
220768,272143,162655,160417,285808,206606
220769,284410,205846,198820,207848,160096
220770,271551,32088,156447,208539,313431
220771,159275,62434,161580,157798,83534
220772,235028,118391,300470,338340,59057
220773,162655,160417,198659,166581,324823
220774,235230,206168,271551,199197,156624
220775,162655,158536,272143,160974,0
220776,162655,158536,272143,160974,218337
220777,31520,156964,123613,87192,233658
220778,156723,156654,276970,285808,348111
220779,162655,198659,160417,273395,288980
220780,124679,124507,120967,111275,237835
220781,0,96210,54496,233688,292390
220782,285343,166581,324823,285808,198659
220783,162655,160417,156624,158536,124748
220784,272143,62464,208531,62434,234267
220785,160417,162655,158536,272143,124748
220786,124352,124748,272143,276970,168623
220787,209348,156355,156723,129165,236553
220788,124350,337441,64329,175040,20691
220789,162655,158536,272143,160974,0
220790,58580,58193,38625,65991,202416
220791,123564,300470,124350,157043,160417
220792,208150,224354,215993,234006,283505
220793,63307,64329,123757,124748,160417
220794,272143,336220,198659,160417,293050
220795,32082,97530,313431,234698,284547
220796,70335,96755,272143,162655,123818
220797,161439,289126,166377,158536,162300
220798,83534,283238,157815,30730,293114
220799,162655,166581,160417,198659,64329
220800,111043,215993,285343,124748,160417
220801,273395,285808,198659,162655,160417
220802,234813,236553,272143,214206,160417
220803,324823,284985,70999,20691,224658
220804,160417,162655,160974,162765,272143
220805,124176,123289,214322,124337,141004
220806,59758,202557,225055,300470,160417
220807,272143,175040,285808,285343,224658
220808,271261,284470,272143,234267,63307
220809,0,96210,292390,160557,54496
220810,64329,162655,198659,166581,235689
220811,202355,162378,233997,96986,362121
220812,348111,285435,276970,63307,235616
220813,87224,233658,97082,70217,207994
220814,162655,0,183176,272143,207982
220815,277107,348093,160131,47854,234267
220816,160417,272143,162655,285808,206606
220817,161506,203241,352902,31520,233658
220818,272143,273397,162655,225055,87224
220819,162655,160974,162765,272143,156624
220820,162655,300470,160417,198659,273395
220821,272143,162655,160417,273395,199198
220822,205832,158047,285343,272242,209245
220823,160417,162655,160974,162765,272143
220824,160417,162655,160974,162765,272143
220825,160417,162655,272143,273395,64329
220826,272143,162655,273395,64329,285808
220827,272143,162655,199198,160417,64329
220828,160417,272143,159190,162655,124748
220829,206168,224658,175040,162655,300470
220830,162655,198659,166581,64329,271551
220831,87224,354086,289090,159938,272143
220832,0,96210,54496,292390,160557
220833,272143,273395,160417,64329,162655
220834,63307,214206,175040,284410,124228
220835,36080,157478,124748,140676,156447
220836,160417,162655,156624,272143,158536
220837,161602,70949,285663,166580,162655
220838,162655,300470,160417,160974,224658
220839,272143,270607,284422,158915,198659
220840,158082,162655,160417,272143,0
220841,160417,156624,50504,272143,162655
220842,156723,272218,234267,199474,160131
220843,273395,64329,160940,272143,160417
220844,272143,285808,160417,162655,206606
220845,313431,160417,162655,124350,156624
220846,161425,156447,272660,123909,233736
220847,276970,284410,272143,277068,257291
220848,225055,160974,272143,160417,64329
220849,285808,272143,199474,297639,336476
220850,162655,160417,166581,198659,64329
220851,0,96210,54496,292390,160557
220852,272143,83534,96480,166581,285808
220853,285343,300470,162655,224658,156447
220854,234006,224354,233688,183176,158541
220855,62567,162655,87224,36399,119193
220856,63304,201907,157043,285719,87215
220857,162655,198659,64329,324823,224658
220858,272143,206027,284410,168623,64329
220859,235689,285343,257291,215993,337143
220860,233742,300470,202557,202388,348093
220861,272143,87192,124228,183176,160974
